	Record Date	Exchange Rate	Effective Date	Country	Currency	Country Name	Country Code	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	2019	2020	2021	2022	2023
11765	3/31/01	142.4	20010331	Albania	Lek	Albania	ALB	8.293312631	4.53652416	5.528637465	5.514667911	5.526424247	5.902659036	5.983259519	7.50004143	3.35428935	3.706938153	2.545406145	1.4172428	1.002017541	1.774448853	2.218726375	3.314980684	3.80259872	4.019345617	2.087711996	-3.302082039	8.908527818	4.856401652	0.0
11605	6/30/01	149.0	20010630	Albania	Lek	Albania	ALB	8.293312631	4.53652416	5.528637465	5.514667911	5.526424247	5.902659036	5.983259519	7.50004143	3.35428935	3.706938153	2.545406145	1.4172428	1.002017541	1.774448853	2.218726375	3.314980684	3.80259872	4.019345617	2.087711996	-3.302082039	8.908527818	4.856401652	0.0
11444	9/30/01	142.0	20010930	Albania	Lek	Albania	ALB	8.293312631	4.53652416	5.528637465	5.514667911	5.526424247	5.902659036	5.983259519	7.50004143	3.35428935	3.706938153	2.545406145	1.4172428	1.002017541	1.774448853	2.218726375	3.314980684	3.80259872	4.019345617	2.087711996	-3.302082039	8.908527818	4.856401652	0.0
11283	12/31/01	136.3	20011231	Albania	Lek	Albania	ALB	8.293312631	4.53652416	5.528637465	5.514667911	5.526424247	5.902659036	5.983259519	7.50004143	3.35428935	3.706938153	2.545406145	1.4172428	1.002017541	1.774448853	2.218726375	3.314980684	3.80259872	4.019345617	2.087711996	-3.302082039	8.908527818	4.856401652	0.0
11182	3/31/02	139.81	20020331	Albania	Lek	Albania	ALB	8.293312631	4.53652416	5.528637465	5.514667911	5.526424247	5.902659036	5.983259519	7.50004143	3.35428935	3.706938153	2.545406145	1.4172428	1.002017541	1.774448853	2.218726375	3.314980684	3.80259872	4.019345617	2.087711996	-3.302082039	8.908527818	4.856401652	0.0
10974	6/30/02	143.8	20020630	Albania	Lek	Albania	ALB	8.293312631	4.53652416	5.528637465	5.514667911	5.526424247	5.902659036	5.983259519	7.50004143	3.35428935	3.706938153	2.545406145	1.4172428	1.002017541	1.774448853	2.218726375	3.314980684	3.80259872	4.019345617	2.087711996	-3.302082039	8.908527818	4.856401652	0.0
10824	9/30/02	139.4	20020930	Albania	Lek	Albania	ALB	8.293312631	4.53652416	5.528637465	5.514667911	5.526424247	5.902659036	5.983259519	7.50004143	3.35428935	3.706938153	2.545406145	1.4172428	1.002017541	1.774448853	2.218726375	3.314980684	3.80259872	4.019345617	2.087711996	-3.302082039	8.908527818	4.856401652	0.0
10815	12/31/02	132.88	20021231	Albania	Lek	Albania	ALB	8.293312631	4.53652416	5.528637465	5.514667911	5.526424247	5.902659036	5.983259519	7.50004143	3.35428935	3.706938153	2.545406145	1.4172428	1.002017541	1.774448853	2.218726375	3.314980684	3.80259872	4.019345617	2.087711996	-3.302082039	8.908527818	4.856401652	0.0
10524	3/31/03	129.86	20030331	Albania	Lek	Albania	ALB	8.293312631	4.53652416	5.528637465	5.514667911	5.526424247	5.902659036	5.983259519	7.50004143	3.35428935	3.706938153	2.545406145	1.4172428	1.002017541	1.774448853	2.218726375	3.314980684	3.80259872	4.019345617	2.087711996	-3.302082039	8.908527818	4.856401652	0.0
10371	6/30/03	117.6	20030630	Albania	Lek	Albania	ALB	8.293312631	4.53652416	5.528637465	5.514667911	5.526424247	5.902659036	5.983259519	7.50004143	3.35428935	3.706938153	2.545406145	1.4172428	1.002017541	1.774448853	2.218726375	3.314980684	3.80259872	4.019345617	2.087711996	-3.302082039	8.908527818	4.856401652	0.0
10218	9/30/03	113.5	20030930	Albania	Lek	Albania	ALB	8.293312631	4.53652416	5.528637465	5.514667911	5.526424247	5.902659036	5.983259519	7.50004143	3.35428935	3.706938153	2.545406145	1.4172428	1.002017541	1.774448853	2.218726375	3.314980684	3.80259872	4.019345617	2.087711996	-3.302082039	8.908527818	4.856401652	0.0
10065	12/31/03	105.6	20031231	Albania	Lek	Albania	ALB	8.293312631	4.53652416	5.528637465	5.514667911	5.526424247	5.902659036	5.983259519	7.50004143	3.35428935	3.706938153	2.545406145	1.4172428	1.002017541	1.774448853	2.218726375	3.314980684	3.80259872	4.019345617	2.087711996	-3.302082039	8.908527818	4.856401652	0.0
9912	3/31/04	106.2	20040331	Albania	Lek	Albania	ALB	8.293312631	4.53652416	5.528637465	5.514667911	5.526424247	5.902659036	5.983259519	7.50004143	3.35428935	3.706938153	2.545406145	1.4172428	1.002017541	1.774448853	2.218726375	3.314980684	3.80259872	4.019345617	2.087711996	-3.302082039	8.908527818	4.856401652	0.0
9759	6/30/04	104.4	20040630	Albania	Lek	Albania	ALB	8.293312631	4.53652416	5.528637465	5.514667911	5.526424247	5.902659036	5.983259519	7.50004143	3.35428935	3.706938153	2.545406145	1.4172428	1.002017541	1.774448853	2.218726375	3.314980684	3.80259872	4.019345617	2.087711996	-3.302082039	8.908527818	4.856401652	0.0
9595	9/30/04	103.2	20040930	Albania	Lek	Albania	ALB	8.293312631	4.53652416	5.528637465	5.514667911	5.526424247	5.902659036	5.983259519	7.50004143	3.35428935	3.706938153	2.545406145	1.4172428	1.002017541	1.774448853	2.218726375	3.314980684	3.80259872	4.019345617	2.087711996	-3.302082039	8.908527818	4.856401652	0.0
9431	12/31/04	96.7	20041231	Albania	Lek	Albania	ALB	8.293312631	4.53652416	5.528637465	5.514667911	5.526424247	5.902659036	5.983259519	7.50004143	3.35428935	3.706938153	2.545406145	1.4172428	1.002017541	1.774448853	2.218726375	3.314980684	3.80259872	4.019345617	2.087711996	-3.302082039	8.908527818	4.856401652	0.0
9266	3/31/05	95.63	20050331	Albania	Lek	Albania	ALB	8.293312631	4.53652416	5.528637465	5.514667911	5.526424247	5.902659036	5.983259519	7.50004143	3.35428935	3.706938153	2.545406145	1.4172428	1.002017541	1.774448853	2.218726375	3.314980684	3.80259872	4.019345617	2.087711996	-3.302082039	8.908527818	4.856401652	0.0
9101	6/30/05	100.18	20050630	Albania	Lek	Albania	ALB	8.293312631	4.53652416	5.528637465	5.514667911	5.526424247	5.902659036	5.983259519	7.50004143	3.35428935	3.706938153	2.545406145	1.4172428	1.002017541	1.774448853	2.218726375	3.314980684	3.80259872	4.019345617	2.087711996	-3.302082039	8.908527818	4.856401652	0.0
8935	9/30/05	100.18	20050930	Albania	Lek	Albania	ALB	8.293312631	4.53652416	5.528637465	5.514667911	5.526424247	5.902659036	5.983259519	7.50004143	3.35428935	3.706938153	2.545406145	1.4172428	1.002017541	1.774448853	2.218726375	3.314980684	3.80259872	4.019345617	2.087711996	-3.302082039	8.908527818	4.856401652	0.0
8765	12/31/05	103.62	20051231	Albania	Lek	Albania	ALB	8.293312631	4.53652416	5.528637465	5.514667911	5.526424247	5.902659036	5.983259519	7.50004143	3.35428935	3.706938153	2.545406145	1.4172428	1.002017541	1.774448853	2.218726375	3.314980684	3.80259872	4.019345617	2.087711996	-3.302082039	8.908527818	4.856401652	0.0
8596	3/31/06	102.89	20060331	Albania	Lek	Albania	ALB	8.293312631	4.53652416	5.528637465	5.514667911	5.526424247	5.902659036	5.983259519	7.50004143	3.35428935	3.706938153	2.545406145	1.4172428	1.002017541	1.774448853	2.218726375	3.314980684	3.80259872	4.019345617	2.087711996	-3.302082039	8.908527818	4.856401652	0.0
8426	6/30/06	95.62	20060630	Albania	Lek	Albania	ALB	8.293312631	4.53652416	5.528637465	5.514667911	5.526424247	5.902659036	5.983259519	7.50004143	3.35428935	3.706938153	2.545406145	1.4172428	1.002017541	1.774448853	2.218726375	3.314980684	3.80259872	4.019345617	2.087711996	-3.302082039	8.908527818	4.856401652	0.0
8260	9/30/06	95.63	20060930	Albania	Lek	Albania	ALB	8.293312631	4.53652416	5.528637465	5.514667911	5.526424247	5.902659036	5.983259519	7.50004143	3.35428935	3.706938153	2.545406145	1.4172428	1.002017541	1.774448853	2.218726375	3.314980684	3.80259872	4.019345617	2.087711996	-3.302082039	8.908527818	4.856401652	0.0
8089	12/31/06	93.45	20061231	Albania	Lek	Albania	ALB	8.293312631	4.53652416	5.528637465	5.514667911	5.526424247	5.902659036	5.983259519	7.50004143	3.35428935	3.706938153	2.545406145	1.4172428	1.002017541	1.774448853	2.218726375	3.314980684	3.80259872	4.019345617	2.087711996	-3.302082039	8.908527818	4.856401652	0.0
7918	3/31/07	92.15	20070331	Albania	Lek	Albania	ALB	8.293312631	4.53652416	5.528637465	5.514667911	5.526424247	5.902659036	5.983259519	7.50004143	3.35428935	3.706938153	2.545406145	1.4172428	1.002017541	1.774448853	2.218726375	3.314980684	3.80259872	4.019345617	2.087711996	-3.302082039	8.908527818	4.856401652	0.0
7747	6/30/07	92.15	20070630	Albania	Lek	Albania	ALB	8.293312631	4.53652416	5.528637465	5.514667911	5.526424247	5.902659036	5.983259519	7.50004143	3.35428935	3.706938153	2.545406145	1.4172428	1.002017541	1.774448853	2.218726375	3.314980684	3.80259872	4.019345617	2.087711996	-3.302082039	8.908527818	4.856401652	0.0
7576	9/30/07	90.5	20070930	Albania	Lek	Albania	ALB	8.293312631	4.53652416	5.528637465	5.514667911	5.526424247	5.902659036	5.983259519	7.50004143	3.35428935	3.706938153	2.545406145	1.4172428	1.002017541	1.774448853	2.218726375	3.314980684	3.80259872	4.019345617	2.087711996	-3.302082039	8.908527818	4.856401652	0.0
7405	12/31/07	82.02	20071231	Albania	Lek	Albania	ALB	8.293312631	4.53652416	5.528637465	5.514667911	5.526424247	5.902659036	5.983259519	7.50004143	3.35428935	3.706938153	2.545406145	1.4172428	1.002017541	1.774448853	2.218726375	3.314980684	3.80259872	4.019345617	2.087711996	-3.302082039	8.908527818	4.856401652	0.0
7238	3/31/08	82.45	20080331	Albania	Lek	Albania	ALB	8.293312631	4.53652416	5.528637465	5.514667911	5.526424247	5.902659036	5.983259519	7.50004143	3.35428935	3.706938153	2.545406145	1.4172428	1.002017541	1.774448853	2.218726375	3.314980684	3.80259872	4.019345617	2.087711996	-3.302082039	8.908527818	4.856401652	0.0
7082	6/30/08	86.95	20080630	Albania	Lek	Albania	ALB	8.293312631	4.53652416	5.528637465	5.514667911	5.526424247	5.902659036	5.983259519	7.50004143	3.35428935	3.706938153	2.545406145	1.4172428	1.002017541	1.774448853	2.218726375	3.314980684	3.80259872	4.019345617	2.087711996	-3.302082039	8.908527818	4.856401652	0.0
6927	9/30/08	95.29	20080930	Albania	Lek	Albania	ALB	8.293312631	4.53652416	5.528637465	5.514667911	5.526424247	5.902659036	5.983259519	7.50004143	3.35428935	3.706938153	2.545406145	1.4172428	1.002017541	1.774448853	2.218726375	3.314980684	3.80259872	4.019345617	2.087711996	-3.302082039	8.908527818	4.856401652	0.0
6768	12/31/08	101.33	20081231	Albania	Lek	Albania	ALB	8.293312631	4.53652416	5.528637465	5.514667911	5.526424247	5.902659036	5.983259519	7.50004143	3.35428935	3.706938153	2.545406145	1.4172428	1.002017541	1.774448853	2.218726375	3.314980684	3.80259872	4.019345617	2.087711996	-3.302082039	8.908527818	4.856401652	0.0
6614	3/31/09	102.4	20090331	Albania	Lek	Albania	ALB	8.293312631	4.53652416	5.528637465	5.514667911	5.526424247	5.902659036	5.983259519	7.50004143	3.35428935	3.706938153	2.545406145	1.4172428	1.002017541	1.774448853	2.218726375	3.314980684	3.80259872	4.019345617	2.087711996	-3.302082039	8.908527818	4.856401652	0.0
6460	6/30/09	93.15	20090630	Albania	Lek	Albania	ALB	8.293312631	4.53652416	5.528637465	5.514667911	5.526424247	5.902659036	5.983259519	7.50004143	3.35428935	3.706938153	2.545406145	1.4172428	1.002017541	1.774448853	2.218726375	3.314980684	3.80259872	4.019345617	2.087711996	-3.302082039	8.908527818	4.856401652	0.0
6307	9/30/09	91.95	20090930	Albania	Lek	Albania	ALB	8.293312631	4.53652416	5.528637465	5.514667911	5.526424247	5.902659036	5.983259519	7.50004143	3.35428935	3.706938153	2.545406145	1.4172428	1.002017541	1.774448853	2.218726375	3.314980684	3.80259872	4.019345617	2.087711996	-3.302082039	8.908527818	4.856401652	0.0
6154	12/31/09	95.43	20091231	Albania	Lek	Albania	ALB	8.293312631	4.53652416	5.528637465	5.514667911	5.526424247	5.902659036	5.983259519	7.50004143	3.35428935	3.706938153	2.545406145	1.4172428	1.002017541	1.774448853	2.218726375	3.314980684	3.80259872	4.019345617	2.087711996	-3.302082039	8.908527818	4.856401652	0.0
5999	3/31/10	102.45	20100331	Albania	Lek	Albania	ALB	8.293312631	4.53652416	5.528637465	5.514667911	5.526424247	5.902659036	5.983259519	7.50004143	3.35428935	3.706938153	2.545406145	1.4172428	1.002017541	1.774448853	2.218726375	3.314980684	3.80259872	4.019345617	2.087711996	-3.302082039	8.908527818	4.856401652	0.0
5844	6/30/10	110.83	20100630	Albania	Lek	Albania	ALB	8.293312631	4.53652416	5.528637465	5.514667911	5.526424247	5.902659036	5.983259519	7.50004143	3.35428935	3.706938153	2.545406145	1.4172428	1.002017541	1.774448853	2.218726375	3.314980684	3.80259872	4.019345617	2.087711996	-3.302082039	8.908527818	4.856401652	0.0
5688	9/30/10	107.83	20100930	Albania	Lek	Albania	ALB	8.293312631	4.53652416	5.528637465	5.514667911	5.526424247	5.902659036	5.983259519	7.50004143	3.35428935	3.706938153	2.545406145	1.4172428	1.002017541	1.774448853	2.218726375	3.314980684	3.80259872	4.019345617	2.087711996	-3.302082039	8.908527818	4.856401652	0.0
5530	12/31/10	106.36	20101231	Albania	Lek	Albania	ALB	8.293312631	4.53652416	5.528637465	5.514667911	5.526424247	5.902659036	5.983259519	7.50004143	3.35428935	3.706938153	2.545406145	1.4172428	1.002017541	1.774448853	2.218726375	3.314980684	3.80259872	4.019345617	2.087711996	-3.302082039	8.908527818	4.856401652	0.0
5373	3/31/11	100.7	20110331	Albania	Lek	Albania	ALB	8.293312631	4.53652416	5.528637465	5.514667911	5.526424247	5.902659036	5.983259519	7.50004143	3.35428935	3.706938153	2.545406145	1.4172428	1.002017541	1.774448853	2.218726375	3.314980684	3.80259872	4.019345617	2.087711996	-3.302082039	8.908527818	4.856401652	0.0
5214	6/30/11	97.5	20110630	Albania	Lek	Albania	ALB	8.293312631	4.53652416	5.528637465	5.514667911	5.526424247	5.902659036	5.983259519	7.50004143	3.35428935	3.706938153	2.545406145	1.4172428	1.002017541	1.774448853	2.218726375	3.314980684	3.80259872	4.019345617	2.087711996	-3.302082039	8.908527818	4.856401652	0.0
5056	9/30/11	103.92	20110930	Albania	Lek	Albania	ALB	8.293312631	4.53652416	5.528637465	5.514667911	5.526424247	5.902659036	5.983259519	7.50004143	3.35428935	3.706938153	2.545406145	1.4172428	1.002017541	1.774448853	2.218726375	3.314980684	3.80259872	4.019345617	2.087711996	-3.302082039	8.908527818	4.856401652	0.0
4898	12/31/11	105.37	20111231	Albania	Lek	Albania	ALB	8.293312631	4.53652416	5.528637465	5.514667911	5.526424247	5.902659036	5.983259519	7.50004143	3.35428935	3.706938153	2.545406145	1.4172428	1.002017541	1.774448853	2.218726375	3.314980684	3.80259872	4.019345617	2.087711996	-3.302082039	8.908527818	4.856401652	0.0
4739	3/31/12	104.9	20120331	Albania	Lek	Albania	ALB	8.293312631	4.53652416	5.528637465	5.514667911	5.526424247	5.902659036	5.983259519	7.50004143	3.35428935	3.706938153	2.545406145	1.4172428	1.002017541	1.774448853	2.218726375	3.314980684	3.80259872	4.019345617	2.087711996	-3.302082039	8.908527818	4.856401652	0.0
4580	6/30/12	111.8	20120630	Albania	Lek	Albania	ALB	8.293312631	4.53652416	5.528637465	5.514667911	5.526424247	5.902659036	5.983259519	7.50004143	3.35428935	3.706938153	2.545406145	1.4172428	1.002017541	1.774448853	2.218726375	3.314980684	3.80259872	4.019345617	2.087711996	-3.302082039	8.908527818	4.856401652	0.0
4420	9/30/12	107.9	20120930	Albania	Lek	Albania	ALB	8.293312631	4.53652416	5.528637465	5.514667911	5.526424247	5.902659036	5.983259519	7.50004143	3.35428935	3.706938153	2.545406145	1.4172428	1.002017541	1.774448853	2.218726375	3.314980684	3.80259872	4.019345617	2.087711996	-3.302082039	8.908527818	4.856401652	0.0
4260	12/31/12	105.65	20121231	Albania	Lek	Albania	ALB	8.293312631	4.53652416	5.528637465	5.514667911	5.526424247	5.902659036	5.983259519	7.50004143	3.35428935	3.706938153	2.545406145	1.4172428	1.002017541	1.774448853	2.218726375	3.314980684	3.80259872	4.019345617	2.087711996	-3.302082039	8.908527818	4.856401652	0.0
4099	3/31/13	109.07	20130331	Albania	Lek	Albania	ALB	8.293312631	4.53652416	5.528637465	5.514667911	5.526424247	5.902659036	5.983259519	7.50004143	3.35428935	3.706938153	2.545406145	1.4172428	1.002017541	1.774448853	2.218726375	3.314980684	3.80259872	4.019345617	2.087711996	-3.302082039	8.908527818	4.856401652	0.0
3938	6/30/13	107.8	20130630	Albania	Lek	Albania	ALB	8.293312631	4.53652416	5.528637465	5.514667911	5.526424247	5.902659036	5.983259519	7.50004143	3.35428935	3.706938153	2.545406145	1.4172428	1.002017541	1.774448853	2.218726375	3.314980684	3.80259872	4.019345617	2.087711996	-3.302082039	8.908527818	4.856401652	0.0
3777	9/30/13	104.55	20130930	Albania	Lek	Albania	ALB	8.293312631	4.53652416	5.528637465	5.514667911	5.526424247	5.902659036	5.983259519	7.50004143	3.35428935	3.706938153	2.545406145	1.4172428	1.002017541	1.774448853	2.218726375	3.314980684	3.80259872	4.019345617	2.087711996	-3.302082039	8.908527818	4.856401652	0.0
3616	12/31/13	101.7	20131231	Albania	Lek	Albania	ALB	8.293312631	4.53652416	5.528637465	5.514667911	5.526424247	5.902659036	5.983259519	7.50004143	3.35428935	3.706938153	2.545406145	1.4172428	1.002017541	1.774448853	2.218726375	3.314980684	3.80259872	4.019345617	2.087711996	-3.302082039	8.908527818	4.856401652	0.0
3455	3/31/14	101.25	20140331	Albania	Lek	Albania	ALB	8.293312631	4.53652416	5.528637465	5.514667911	5.526424247	5.902659036	5.983259519	7.50004143	3.35428935	3.706938153	2.545406145	1.4172428	1.002017541	1.774448853	2.218726375	3.314980684	3.80259872	4.019345617	2.087711996	-3.302082039	8.908527818	4.856401652	0.0
3294	6/30/14	102.62	20140630	Albania	Lek	Albania	ALB	8.293312631	4.53652416	5.528637465	5.514667911	5.526424247	5.902659036	5.983259519	7.50004143	3.35428935	3.706938153	2.545406145	1.4172428	1.002017541	1.774448853	2.218726375	3.314980684	3.80259872	4.019345617	2.087711996	-3.302082039	8.908527818	4.856401652	0.0
3133	9/30/14	110.64	20140930	Albania	Lek	Albania	ALB	8.293312631	4.53652416	5.528637465	5.514667911	5.526424247	5.902659036	5.983259519	7.50004143	3.35428935	3.706938153	2.545406145	1.4172428	1.002017541	1.774448853	2.218726375	3.314980684	3.80259872	4.019345617	2.087711996	-3.302082039	8.908527818	4.856401652	0.0
2972	12/31/14	115.1	20141231	Albania	Lek	Albania	ALB	8.293312631	4.53652416	5.528637465	5.514667911	5.526424247	5.902659036	5.983259519	7.50004143	3.35428935	3.706938153	2.545406145	1.4172428	1.002017541	1.774448853	2.218726375	3.314980684	3.80259872	4.019345617	2.087711996	-3.302082039	8.908527818	4.856401652	0.0
2858	12/31/19	108.21	20191231	Albania	Lek	Albania	ALB	8.293312631	4.53652416	5.528637465	5.514667911	5.526424247	5.902659036	5.983259519	7.50004143	3.35428935	3.706938153	2.545406145	1.4172428	1.002017541	1.774448853	2.218726375	3.314980684	3.80259872	4.019345617	2.087711996	-3.302082039	8.908527818	4.856401652	0.0
2562	3/31/20	116.45	20200331	Albania	Lek	Albania	ALB	8.293312631	4.53652416	5.528637465	5.514667911	5.526424247	5.902659036	5.983259519	7.50004143	3.35428935	3.706938153	2.545406145	1.4172428	1.002017541	1.774448853	2.218726375	3.314980684	3.80259872	4.019345617	2.087711996	-3.302082039	8.908527818	4.856401652	0.0
2398	6/30/20	110.65	20200630	Albania	Lek	Albania	ALB	8.293312631	4.53652416	5.528637465	5.514667911	5.526424247	5.902659036	5.983259519	7.50004143	3.35428935	3.706938153	2.545406145	1.4172428	1.002017541	1.774448853	2.218726375	3.314980684	3.80259872	4.019345617	2.087711996	-3.302082039	8.908527818	4.856401652	0.0
2321	9/30/20	105.75	20200930	Albania	Lek	Albania	ALB	8.293312631	4.53652416	5.528637465	5.514667911	5.526424247	5.902659036	5.983259519	7.50004143	3.35428935	3.706938153	2.545406145	1.4172428	1.002017541	1.774448853	2.218726375	3.314980684	3.80259872	4.019345617	2.087711996	-3.302082039	8.908527818	4.856401652	0.0
2148	12/31/20	100.35	20201231	Albania	Lek	Albania	ALB	8.293312631	4.53652416	5.528637465	5.514667911	5.526424247	5.902659036	5.983259519	7.50004143	3.35428935	3.706938153	2.545406145	1.4172428	1.002017541	1.774448853	2.218726375	3.314980684	3.80259872	4.019345617	2.087711996	-3.302082039	8.908527818	4.856401652	0.0
1958	3/31/21	104.65	20210331	Albania	Lek	Albania	ALB	8.293312631	4.53652416	5.528637465	5.514667911	5.526424247	5.902659036	5.983259519	7.50004143	3.35428935	3.706938153	2.545406145	1.4172428	1.002017541	1.774448853	2.218726375	3.314980684	3.80259872	4.019345617	2.087711996	-3.302082039	8.908527818	4.856401652	0.0
1798	6/30/21	103.0	20210630	Albania	Lek	Albania	ALB	8.293312631	4.53652416	5.528637465	5.514667911	5.526424247	5.902659036	5.983259519	7.50004143	3.35428935	3.706938153	2.545406145	1.4172428	1.002017541	1.774448853	2.218726375	3.314980684	3.80259872	4.019345617	2.087711996	-3.302082039	8.908527818	4.856401652	0.0
1682	9/30/21	104.8	20210930	Albania	Lek	Albania	ALB	8.293312631	4.53652416	5.528637465	5.514667911	5.526424247	5.902659036	5.983259519	7.50004143	3.35428935	3.706938153	2.545406145	1.4172428	1.002017541	1.774448853	2.218726375	3.314980684	3.80259872	4.019345617	2.087711996	-3.302082039	8.908527818	4.856401652	0.0
1478	12/31/21	105.95	20211231	Albania	Lek	Albania	ALB	8.293312631	4.53652416	5.528637465	5.514667911	5.526424247	5.902659036	5.983259519	7.50004143	3.35428935	3.706938153	2.545406145	1.4172428	1.002017541	1.774448853	2.218726375	3.314980684	3.80259872	4.019345617	2.087711996	-3.302082039	8.908527818	4.856401652	0.0
1285	3/31/22	109.15	20220331	Albania	Lek	Albania	ALB	8.293312631	4.53652416	5.528637465	5.514667911	5.526424247	5.902659036	5.983259519	7.50004143	3.35428935	3.706938153	2.545406145	1.4172428	1.002017541	1.774448853	2.218726375	3.314980684	3.80259872	4.019345617	2.087711996	-3.302082039	8.908527818	4.856401652	0.0
